國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,靈魂急轉彎,2020/12/25,1,61,"6,920","765,046","184,437,966"
美國,神力女超人1984,2020/12/17,3,189,"12,405","985,915","249,456,307"
中華民國,孤味,2020/11/06,1,54,"12,540","828,449","190,879,525"
日本,鬼滅之刃劇場版 無限列車篇,2020/10/30,3,155,"38,687","2,600,393","634,128,263"
法國,燃燒女子的畫像,2019/12/20,1,30,"6,300","15,789","3,474,778"
日本,乘浪之約,2019/08/09,1,3,300,"13,227","3,069,027"
加拿大,哈柏太空之旅 3D,2019/02/04,1,1,150,747,"109,450"
加拿大,深海獵奇 3D,2019/02/03,1,0,0,"1,473","181,279"
美國,2001太空漫遊,2018/06/04,1,1,210,"4,317","1,056,731"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,西城故事,2022/01/21,71,"5,047","1,234,105","9,714","2,424,019"
日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,58,"5,399","1,228,673","11,577","2,635,775"
日本,劇場版FREE! 男子游泳部–the Final Stroke–前篇,2022/01/21,40,"3,332","780,842","7,831","1,821,961"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,44,"1,220","275,675","3,467","813,611"
法國,我的神秘狼朋友,2022/01/21,13,335,"76,495",773,"178,372"
英國,遮蔽的天空,2022/01/21,8,307,"67,690",534,"119,130"
日本,月影,2022/01/21,12,298,"66,035",555,"122,536"
法國,情慾告白,2022/01/21,7,242,"52,205",494,"109,065"
南韓,無人之境,2022/01/21,4,167,"39,015",366,"86,835"
加拿大,他奶奶的變裝皇后,2022/01/21,10,146,"31,170",254,"54,945"
日本,說不出口的愛,2022/01/21,10,119,"26,905",216,"49,688"
美國,355：諜影特攻,2022/01/19,60,"8,643","2,087,583","23,745","5,701,003"
中華民國,再說一次我願意,2022/01/19,88,"7,172","1,699,758","20,456","4,814,307"
美國,驚聲尖叫,2022/01/14,91,"4,229","1,022,477","23,645","5,696,245"
南韓,無間對決,2022/01/14,39,703,"164,862","6,843","1,617,505"
中國大陸,第一爐香,2022/01/14,20,581,"141,662","3,824","915,763"
俄羅斯,致命最前線,2022/01/14,23,375,"84,201","3,551","810,569"
捷克,慕夏狂潮：從崛起到永恆,2022/01/14,11,238,"47,740","1,178","247,104"
中華民國,修行,2022/01/14,13,205,"45,460","1,931","425,769"
法國,豪門媳婦日記,2022/01/14,7,38,"7,875",522,"113,409"
挪威,忍者寶寶,2022/01/14,2,31,"6,950",337,"71,180"
美國,終極狩獵團,2022/01/14,7,20,"3,975",563,"129,734"
美國,GUCCI：豪門謀殺案,2022/01/07,77,"7,667","1,970,958","61,562","15,812,213"
日本,名偵探柯南：大怪獸哥梅拉VS假面超人,2022/01/07,51,"1,571","376,215","17,734","4,215,619"
俄羅斯,鬼保母,2022/01/07,11,334,"77,691","5,720","1,368,639"
日本,鳩的擊退法,2022/01/07,1,120,"26,590","1,231","274,634"
美國,看不見的殺機,2022/01/07,9,74,"16,135","3,989","915,242"
法國,天堂計劃,2022/01/07,3,34,"6,830","1,209","257,603"
中華民國,沒有人該成為孤島,2022/01/07,3,9,"1,960","5,533","1,265,024"
美國,危城行動,2022/01/07,2,7,"1,530","1,716","380,927"
德國,人性遊戲,2022/01/07,1,1,220,183,"38,930"
美國,魔鬼剋星：未來世,2021/12/31,44,487,"116,990","43,384","10,208,127"
美國,金牌特務：金士曼起源,2021/12/30,99,"25,549","6,444,734","577,231","145,549,399"
美國,阿達一族 2,2021/12/30,18,296,"62,914","19,980","4,695,893"
法國,鈦,2021/12/30,5,237,"52,425","5,153","1,203,601"
加拿大,麥特與麥斯,2021/12/30,4,229,"52,340","5,558","1,259,880"
南韓,緣來大飯店,2021/12/30,3,30,"7,090","7,882","1,903,111"
中國大陸,郊區的鳥,2021/12/25,2,16,"4,100",187,"43,781"
中華民國,一杯熱奶茶的等待,2021/12/24,20,583,"138,634","36,860","9,036,097"
中華民國,噩兆,2021/12/24,18,519,"122,314","65,251","16,093,701"
泰國,2gether電影版：只因我們天生一對,2021/12/24,5,44,"10,920","12,601","3,276,330"
美國,駭客任務：復活,2021/12/22,51,859,"212,071","204,645","53,406,225"
中華民國,尋找神話之鳥,2021/12/17,2,21,"4,735","10,462","2,238,929"
美國,蜘蛛人：無家日,2021/12/15,97,"21,090","5,425,854","1,925,042","488,250,671"
美國,法蘭西特派週報,2021/12/10,6,501,"117,504","38,947","9,485,675"
日本,寶可夢：皮卡丘與可可的冒險,2021/12/10,3,69,"16,065","17,245","3,863,298"
美國,大紅狗克里弗,2021/12/10,1,11,970,"18,997","4,427,745"
日本,GIVEN~被贈與的未來 劇場版：反面的存在,2021/12/09,1,5,920,"6,208","997,140"
中華民國,美國女孩,2021/12/03,6,499,"114,315","79,923","18,964,338"
法國,天才貓奴畫家,2021/12/03,5,160,"15,237","7,679","1,767,470"
丹麥,《爆裂戰警》,2021/12/03,1,20,"1,740","1,634","320,561"
美國,魔法滿屋,2021/11/26,7,596,"128,035","110,189","26,125,594"
日本,偶然與想像,2021/11/26,5,305,"72,340","14,311","3,359,054"
法國,破碎的琴鍵,2021/11/26,1,25,"4,000",661,"126,775"
中華民國,月老,2021/11/24,91,"9,954","2,416,768","1,067,886","259,146,496"
日本,《少女與戰車 最終章》 第3話,2021/11/19,1,11,"5,240","7,029","2,880,640"
日本,超慄方殺陣,2021/11/19,1,21,"2,940","3,196","752,286"
美國,王者理查,2021/11/18,7,343,"32,514","24,939","5,763,088"
日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調,2021/11/12,7,374,"169,363","130,772","34,506,686"
美國,迷離夜蘇活,2021/11/12,4,118,"15,984","26,662","6,331,276"
美國,鹿魔,2021/11/12,3,75,"7,095","16,015","3,736,408"
香港,梅艷芳,2021/11/12,2,95,"4,965","42,028","10,031,729"
日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/05,1,35,"12,380","16,853","7,078,015"
美國,永恆族,2021/11/03,8,655,"49,929","977,174","257,976,294"
日本,我的英雄學院劇場版：世界英雄任務,2021/10/29,5,207,"96,830","63,187","16,137,500"
中華民國,瀑布,2021/10/29,5,239,"18,445","153,308","36,314,662"
美國,天兵阿榮,2021/10/29,4,274,"17,595","29,463","6,758,498"
南韓,金派特務,2021/10/29,3,172,"14,440","12,141","2,679,391"
日本,假面飯店2：假面之夜,2021/10/28,3,85,"6,900","12,250","2,812,435"
香港,怒火,2021/10/22,1,23,"2,530","22,136","4,960,649"
美國,最後的決鬥,2021/10/15,1,66,"5,240","16,058","3,679,786"
美國,猛毒2：血蜘蛛,2021/10/13,5,443,"30,502","608,324","154,450,572"
美國,寶貝老闆：家大業大,2021/10/08,4,167,"13,330","41,224","9,485,210"
美國,四個好日子,2021/10/08,2,48,"5,055","1,339","250,346"
中華民國,鱷魚,2021/10/08,1,37,"2,035","11,801","2,750,144"
美國,007 生死交戰,2021/09/29,6,355,"28,110","567,277","151,275,445"
日本,蠟筆小新：謎案！天下春日部學院的怪奇事件,2021/09/24,1,19,"4,900","78,338","19,535,606"
美國,異類崛起,2021/09/24,1,39,"2,145",374,"46,288"
美國,汪汪隊立大功電影版,2021/09/17,1,80,"4,000","72,299","17,413,993"
美國,沙丘,2021/09/16,7,303,"36,440","556,070","153,726,813"
美國,尚氣與十環傳奇,2021/09/02,5,264,"27,650","585,907","149,763,131"
美國,脫稿玩家,2021/08/12,1,53,"6,187","294,553","73,552,047"
美國,路卡的夏天,2021/08/06,2,48,"6,810","46,490","10,516,238"
日本,燕尾蝶：數位經典版,2021/07/14,1,12,"2,160","1,592","345,321"
中華民國,聽見歌 再唱,2021/04/16,1,114,"5,700","365,198","84,390,974"
日本,歡樂時光,2021/04/09,1,30,"6,170","1,023","230,935"
日本,青春電幻物語：數位修復版,2021/04/01,2,20,"3,680","4,485","1,037,193"
日本,歡樂時光,2021/03/26,1,41,"9,630","1,195","289,497"
日本,《少女與戰車 最終章》第1+2話,2020/10/07,1,14,"6,010","9,196","4,241,033"
日本,紫羅蘭永恆花園電影版,2020/09/30,1,6,"2,150","111,059","27,744,689"
香港,G風暴,2020/01/30,23,326,"76,726","3,612","845,864"
日本,睡著也好醒來也罷,2018/09/21,1,72,"15,610","1,657","372,881"
法國,最後地下鐵,2016/12/23,5,141,"28,570",532,"109,670"
法國,夏日之戀,2016/12/23,1,4,720,578,"122,570"
法國,四百擊,2016/12/23,1,1,110,896,"188,615"
美國,魔境夢遊：時光怪客,2016/07/25,2,13,"2,760","244,901","58,083,123"
美國,哈利波特：神秘的魔法石,2001/11/16,6,455,"214,903","20,109","7,536,955"
英國,超速性追緝,1996/10/25,1,4,"1,060",974,"202,443"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,巨齒鯊,2018/08/10,91,"270,637","63,319,705","476,394","111,578,539"
日本,蠟筆小新電影功夫小子之拉麵大亂鬥！,2018/08/10,18,"10,149","2,302,479","19,546","4,433,950"
日本,娼年,2018/08/10,9,"1,967","423,430","3,452","744,557"
美國,永遠愛妳，惠妮！,2018/08/10,13,912,"202,278","1,683","376,708"
瑞士,我的冠軍男友,2018/08/10,4,564,"122,415","1,030","223,740"
日本,K SEVEN STORIES EPISODE 2「SIDE：BLUE～猶如天狼～」,2018/08/10,6,400,"93,105",915,"215,014"
瑞典,柏格曼：大師狂想,2018/08/10,6,350,"73,345",576,"122,561"
日本,夏日大作戰,2018/08/10,3,299,"67,935",600,"131,975"
中國大陸,記憶大師,2018/08/10,3,267,"59,155",406,"91,655"
日本,跳躍吧！時空少女,2018/08/10,3,251,"55,170",495,"109,155"
中國大陸,三生三世十里桃花,2018/08/10,3,177,"39,995",507,"114,470"
日本,怪物的孩子,2018/08/10,3,78,"16,360",172,"36,030"
日本,RE：BORN重生之鬼,2018/08/10,3,49,"11,680",126,"28,460"
加拿大,驚神時光屋,2018/08/10,3,20,"4,815",44,"10,250"
南韓,與神同行：最終審判,2018/08/08,83,"639,689","152,929,383","1,487,600","355,612,485"
美國,摯友維尼,2018/08/03,72,"17,549","4,099,166","89,329","20,717,361"
日本,道別的早晨就用約定之花點綴吧,2018/08/03,9,"3,535","855,597","11,947","2,921,032"
美國,怒火邊界2：毒刑者,2018/08/03,30,"2,341","518,964","23,299","5,135,321"
荷蘭,真假維梅爾,2018/08/03,8,708,"145,580","3,869","799,010"
南韓,鬼戲語,2018/08/03,10,651,"132,480","8,300","1,751,885"
日本,家族真命苦2,2018/08/03,2,41,"8,300",673,"140,035"
日本,鐘擺人生,2018/08/03,2,8,"1,645",526,"109,675"
俄羅斯,危險性交易,2018/08/03,1,6,"1,260",128,"28,615"
美國,媽媽咪呀！回來了,2018/08/01,79,"15,913","3,703,480","101,075","23,240,368"
法國,喜歡你愛上你逃離你,2018/07/27,1,124,"27,350","3,868","855,881"
美國,不可能的任務：全面瓦解,2018/07/25,92,"156,822","36,461,833","1,708,651","405,260,034"
義大利,願望咖啡館,2018/07/20,6,681,"145,865","9,325","1,995,127"
泰國,把哥哥退貨可以嗎,2018/07/20,3,156,"35,710","38,685","8,789,505"
法國,一袋彈珠,2018/07/20,1,130,"27,240","3,328","697,600"
日本,?道上的阿波羅,2018/07/20,1,42,"9,000","2,823","623,782"
美國,尖叫旅社3:怪獸假期,2018/07/19,71,"15,547","3,419,255","289,602","64,573,920"
日本,小偷家族,2018/07/13,8,"2,611","586,945","58,853","13,152,067"
日本,?本龍一：終章,2018/07/13,3,278,"61,800","9,842","2,161,114"
中華民國,命帶追逐（2018數位修復版）,2018/07/13,1,125,"28,535","2,875","635,606"
美國,高年級姐妹會,2018/07/13,1,81,"16,965","15,731","3,669,167"
瑞典,決戰賽末點,2018/07/13,1,46,"7,360",557,"119,990"
美國,摩天大樓,2018/07/12,62,"8,450","1,912,168","797,813","186,548,167"
中華民國,切小金家的旅館,2018/07/12,3,67,"14,935","85,408","19,363,386"
日本,名偵探柯南:零的執行人,2018/07/06,20,"4,040","955,941","373,154","86,303,058"
美國,蟻人與黃蜂女,2018/07/04,22,"1,872","449,882","1,259,619","295,992,564"
日本,電影哆啦A夢:大雄的金銀島,2018/07/02,3,194,"44,850","44,454","10,190,394"
法國,愛情不輪轉,2018/06/29,1,30,"4,800","2,439","524,812"
美國,鋼鐵墳墓2,2018/06/29,2,43,"4,740","67,405","15,051,794"
美國,超人特攻隊2,2018/06/27,49,"8,674","1,943,340","1,127,713","257,491,282"
美國,貼背戰,2018/06/22,3,967,"55,000","140,158","32,293,056"
南韓,信徒,2018/06/22,2,156,"16,100","5,013","1,129,511"
法國,醫生敲愛錢,2018/06/22,1,74,"11,340","1,158","235,300"
美國,跟著IKEA衣櫥去旅行,2018/06/22,1,37,"8,280","22,386","5,084,085"
南韓,冠軍大叔,2018/06/15,9,"2,021","173,100","199,596","44,741,404"
中華民國,只有大海知道,2018/06/15,2,233,"47,010","37,269","8,285,802"
美國,宿怨,2018/06/15,3,205,"17,160","113,143","26,312,205"
中華民國,看不見的台灣,2018/06/15,1,61,"3,050","10,082","2,199,617"
美國,侏羅紀世界:殞落國度,2018/06/06,3,101,"26,180","2,537,697","620,400,019"
英國,富麗秀（英國國家劇院現場）,2018/06/04,1,207,"141,080",818,"546,040"
美國,犬之島,2018/06/01,5,744,"67,310","54,039","12,295,498"
英國,第十二夜(英國國家劇院現場),2018/06/01,2,94,"61,360",544,"353,440"
美國,猛龍怪客,2018/06/01,5,433,"39,870","54,796","12,144,919"
美國,真愛收信中,2018/06/01,3,396,"34,620","6,459","1,295,080"
美國,211緊急呼救,2018/06/01,5,182,"15,810","16,429","3,250,455"
日本,新參者完結篇：當祈禱落幕時,2018/05/25,2,108,"16,860","11,572","2,597,273"
義大利,波伽利：聲命之歌,2018/05/25,2,75,"11,590","6,384","1,357,385"
美國,高壓行動,2018/05/25,2,75,"5,920","46,533","9,966,024"
美國,星際大戰外傳:韓索羅,2018/05/23,6,659,"43,305","124,423","29,481,247"
美國,姐就是美！,2018/05/21,5,378,"27,845","54,507","12,238,140"
美國,死侍2,2018/05/15,13,"1,899","164,250","1,226,177","287,412,895"
美國,真心話大冒險,2018/05/11,9,"1,151","88,010","221,013","50,050,047"
美國,厭世媽咪日記,2018/05/11,1,35,"4,900","22,620","5,292,168"
德國,視界戰,2018/05/04,4,407,"33,370","35,921","7,693,575"
美國,親愛的初戀,2018/05/04,2,62,"8,880","58,969","13,303,695"
美國,復仇者聯盟：無限之戰,2018/04/25,14,"4,247","337,515","2,591,907","641,421,600"
南韓,鬼病院：靈異直播,2018/04/20,1,71,"5,940","109,371","24,899,699"
美國,真愛趁現在,2018/04/13,1,97,"14,220","15,581","3,299,046"
美國,毀滅大作戰,2018/04/12,6,373,"28,025","591,381","136,868,187"
中華民國,生生,2018/04/09,1,112,"26,880",346,"83,040"
美國,比得兔,2018/04/04,1,475,"23,750","126,376","27,578,628"
美國,恩德培行動,2018/04/04,1,72,"7,200","27,708","5,870,517"
美國,糯爾摩斯,2018/04/04,1,35,"3,240","24,600","5,274,615"
美國,一級玩家,2018/03/29,5,567,"37,690","1,414,679","361,551,237"
美國,淑女鳥,2018/02/28,1,111,"10,100","35,549","7,994,570"
法國,不思議女人,2017/11/24,1,75,"16,500","1,592","337,866"
印度,我和我的冠軍女兒,2017/03/24,3,529,"122,260","728,247","166,966,601"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,重磅腥聞,2020/01/10,67,"21,855","5,081,968","42,763","9,927,712"
日本,魯邦三世 THE FIRST,2020/01/10,75,"5,800","1,297,808","10,733","2,405,473"
英國,大監獄行動,2020/01/10,39,"5,429","1,194,183","12,229","2,698,335"
西班牙,逃出天堂島,2020/01/10,48,"2,497","557,085","5,614","1,255,802"
日本,動畫電影版 我想吃掉你的胰臟,2020/01/10,13,"2,006","481,837","3,331","806,411"
美國,惡靈20,2020/01/10,35,"2,080","474,455","4,534","1,028,543"
法國,星星知我心,2020/01/10,10,622,"133,440","1,193","253,175"
美國,Cunningham 機遇之舞,2020/01/10,10,384,"81,225",634,"134,558"
英國,鬼眼逼人,2020/01/10,4,127,"27,227",306,"67,369"
美國,兔嘲男孩,2020/01/03,65,"20,614","4,832,782","70,837","16,557,549"
美國,驅魔直播,2020/01/03,43,"2,208","486,257","13,078","2,887,636"
美國,別告訴她,2020/01/03,35,"2,026","445,064","9,861","2,185,673"
日本,《少女與戰車 總集篇4DX》-第63屆戰車道全國高中生大會,2020/01/03,6,516,"232,225","3,576","1,629,330"
印度,真愛裁會贏,2020/01/03,24,948,"199,045","5,417","1,143,101"
泰國,這一次不再錯過你,2020/01/03,22,284,"64,788","3,625","826,551"
中華民國,菠蘿蜜,2020/01/03,4,225,"49,965","1,303","293,374"
俄羅斯,陰兒,2020/01/03,13,130,"29,335","2,036","456,070"
南韓,國際市場：半世紀的諾言,2020/01/03,3,23,"5,015",96,"20,510"
南韓,孩子的自白,2020/01/03,2,8,"1,900",45,"9,565"
南韓,朝鮮花美男,2020/01/03,2,9,"1,855",140,"30,635"
南韓,鳳梧洞戰役,2020/01/03,2,6,"1,445",94,"20,140"
美國,鬼屋實錄：惡魔之家,2020/01/03,1,6,"1,320",199,"42,980"
南韓,再見，未成年,2020/01/03,2,4,875,24,"5,060"
南韓,我們與愛的距離,2020/01/03,2,3,655,51,"11,155"
南韓,單身三人行,2020/01/03,2,3,620,32,"6,915"
南韓,她的名字叫薔薇,2020/01/03,2,2,445,15,"3,140"
南韓,我們的美好時光,2020/01/03,2,2,290,25,"5,185"
南韓,我的爸媽好性福,2020/01/03,1,0,0,18,"3,605"
中華民國,你的情歌,2020/01/02,2,785,"200,100",907,"226,940"
英國,國王與我,2020/01/01,1,55,"39,120",122,"86,480"
美國,霹靂嬌娃,2019/12/27,91,"10,780","2,486,171","121,868","27,872,354"
美國,倒數計死,2019/12/27,61,"10,342","2,345,593","67,425","15,432,035"
法國,潛艦追緝,2019/12/27,16,549,"123,866","9,458","2,078,352"
中華民國,大約在冬季,2019/12/27,8,247,"53,075","6,650","1,562,434"
日本,時光沙漏,2019/12/27,6,202,"48,834","2,415","586,959"
巴西,竊竊屍語,2019/12/27,1,20,"4,180",614,"134,216"
俄羅斯,舞力決戰,2019/12/27,2,11,"2,185","1,327","304,442"
南韓,白頭山：半島浩劫,2019/12/24,71,"60,109","14,030,416","452,331","104,837,003"
美國,CATS 貓,2019/12/24,63,"1,149","275,354","50,154","11,685,381"
法國,燃燒女子的畫像,2019/12/20,10,"1,791","397,452","12,275","2,709,726"
香港,葉問4：完結篇,2019/12/19,96,"37,108","8,580,128","781,040","179,097,641"
美國,STAR WARS : 天行者的崛起,2019/12/18,91,"7,930","1,988,292","321,575","81,469,149"
中華民國,黑熊來了,2019/12/13,32,"5,068","1,135,968","48,790","11,139,116"
美國,熱氣球飛行家,2019/12/13,2,166,"36,435","11,130","2,478,165"
中華民國,為你存在的每一天,2019/12/13,1,112,"26,880","8,506","1,855,133"
日本,假面騎士ZI-O Over Quartzer/快盜戰隊魯邦連者VS警察戰隊巡邏連者 en film,2019/12/13,2,34,"7,760","6,738","1,615,475"
法國,巴黎小情聖,2019/12/13,1,30,"4,800",940,"195,800"
美國,大說謊家,2019/12/13,2,12,"2,715","34,934","7,976,480"
中華民國,祭旗,2019/12/13,2,7,"1,595","3,384","752,097"
加拿大,8級警戒,2019/12/13,1,6,"1,215","4,507","1,069,758"
英國,給我一個參選的理由,2019/12/11,1,60,"39,420",233,"149,080"
英國,茱蒂,2019/12/10,8,701,"149,444","10,307","2,267,485"
德國,呆萌特務,2019/12/06,4,186,"40,035","7,496","1,665,330"
美國,去年聖誕節,2019/12/06,5,119,"28,735","94,280","22,247,110"
日本,人間失格：太宰治與他的3個女人,2019/12/06,2,23,"5,745","9,388","2,164,123"
美國,野蠻遊戲：全面晉級,2019/12/04,85,"12,885","3,043,863","796,871","187,795,943"
英國,哈利路亞！,2019/12/04,1,54,"34,640",190,"119,640"
丹麥,懸案密碼前傳-瓶中信,2019/11/29,1,94,"14,440","5,341","1,155,439"
美國,布魯克林孤兒,2019/11/29,1,74,"5,740","20,702","4,655,174"
馬來西亞,夕霧花園,2019/11/29,1,13,"2,840","17,500","3,953,125"
美國,鋒迴路轉,2019/11/28,15,953,"219,849","165,326","38,391,389"
美國,賽道狂人,2019/11/26,34,"2,080","562,598","313,082","77,077,338"
南韓,82年生的金智英,2019/11/22,14,883,"202,202","138,248","32,441,196"
美國,冰雪奇緣2,2019/11/21,84,"14,879","3,493,780","1,435,370","340,061,097"
日本,HELLO WORLD,2019/11/15,2,54,"12,230","34,927","8,228,096"
日本,為美好的世界獻上祝福！紅傳說,2019/11/15,1,52,"12,010","42,170","10,598,241"
香港,催眠 . 裁決,2019/11/15,2,74,"11,440","12,121","2,777,384"
日本,那一夜,2019/11/13,11,184,"39,057","3,132","693,685"
美國,安眠醫生,2019/11/08,7,792,"55,220","123,758","29,476,189"
