國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
中華民國,給阿媽的一封信,2022/05/20,1,3,650,"2,192","469,130"
中華民國,格瑞特真相,2022/05/13,1,0,0,271,"60,417"
中華民國,售命,2022/04/29,2,4,980,"17,643","3,234,762"
中華民國,頭七,2022/04/01,2,20,"4,644","121,162","27,731,348"
中華民國,咒,2022/03/18,5,152,"37,857","721,456","171,736,513"
中華民國,少年吔,2022/03/18,4,10,"2,120","139,069","32,527,278"
中華民國,素還真,2022/01/28,25,198,"48,467","95,061","22,590,500"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,6,163,"15,600","309,194","73,912,669"
中華民國,一家之主,2020/10/07,8,978,"215,509","15,336","3,102,293"
中華民國,轉彎之後......,2021/05/14,11,52,"13,046",768,"178,306"
中華民國,非法母親,2021/04/30,1,177,"28,320","1,874","260,023"
中華民國,聽見歌 再唱,2021/04/16,19,103,"26,070","355,062","82,151,703"
中華民國,當男人戀愛時,2021/04/01,36,636,"160,980","1,696,075","405,243,961"
中華民國,揭大歡喜,2021/03/12,1,10,550,"10,018","2,285,706"
中華民國,東經北緯,2021/03/05,2,27,"2,811","13,470","3,115,663"
中華民國,複身犯,2021/02/26,1,6,330,"63,080","14,672,638"
中華民國,我沒有談的那場戀愛,2021/02/10,1,5,275,"159,784","38,014,028"
中華民國,角頭－浪流連,2021/02/05,2,25,"2,342","683,563","161,749,835"
中華民國,瀑布,2021/10/29,89,"25,994","6,171,329","53,278","12,843,166"
中華民國,老鷹之手,2021/10/29,19,"2,187","478,410","3,655","805,318"
中華民國,廢棄之城,2021/10/29,35,"2,044","448,320","4,973","1,172,930"
中華民國,回眸,2021/10/22,13,810,"178,022","4,598","1,040,769"
中華民國,鱷魚,2021/10/08,3,116,"23,720","11,409","2,691,984"
中華民國,17歲的天空 4K數位修復版,2021/10/02,2,12,"2,960",925,"210,198"
中華民國,波濤最深處,2021/09/10,2,195,"42,130","1,723","378,159"
中華民國,靈語,2021/05/12,52,"1,121","260,536","15,316","3,677,086"
中華民國,癡情馬殺雞,2021/05/12,1,141,"22,560","2,077","331,200"
中華民國,聽見歌 再唱,2021/04/16,26,469,"111,572","360,557","83,444,744"
中華民國,影子背後,2021/09/17,16,529,"127,700","2,039","471,385"
中華民國,波濤最深處,2021/09/10,9,284,"61,120",905,"199,119"
中華民國,邪佞,2021/08/27,2,30,"4,800","1,981","316,820"
中華民國,期末考,2021/08/20,4,234,"47,020","3,820","819,062"
中華民國,綠色牢籠,2021/05/14,14,365,"81,159",568,"125,052"
中華民國,醬狗,2020/11/02,11,469,"105,404",509,"114,604"
中華民國,台灣男子葉石濤,2022/06/17,17,"2,376","542,040","6,644","1,470,439"
中華民國,教練,2022/05/27,4,400,"77,525","2,897","631,736"
中華民國,還孩子做自己,2022/05/27,2,411,"65,760","2,010","321,310"
中華民國,費爾的旅程,2022/05/27,3,35,"8,066","2,266","517,206"
中華民國,給阿媽的一封信,2022/05/20,1,4,960,"2,189","468,480"
中華民國,再會啦  白宮,2022/05/20,1,4,820,"2,954","661,801"
中華民國,格瑞特真相,2022/05/13,1,0,0,271,"60,417"
中華民國,售命,2022/04/29,2,1,290,"17,639","3,233,782"
中華民國,頭七,2022/04/01,2,23,"5,239","121,142","27,726,704"
中華民國,咒,2022/03/18,8,217,"51,131","721,304","171,698,656"
中華民國,少年吔,2022/03/18,4,14,"3,342","139,059","32,525,158"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,5,191,"19,007","309,031","73,897,069"
中華民國,美國女孩,2021/12/03,1,317,"69,740","82,467","19,391,951"
中華民國,一家之主,2020/10/07,9,996,"219,384","14,358","2,886,784"
中華民國,噩兆,2021/12/24,44,"7,761","1,882,877","60,359","14,915,155"
中華民國,一杯熱奶茶的等待,2021/12/24,57,"3,924","961,689","32,926","8,077,389"
中華民國,不想一個人,2021/12/24,14,532,"125,636","6,413","1,614,388"
中華民國,尋找神話之鳥,2021/12/17,8,928,"188,555","8,952","1,935,199"
中華民國,美國女孩,2021/12/03,16,"2,055","475,134","77,112","18,325,344"
中華民國,詭祭,2021/12/03,2,2,525,"2,898","704,581"
中華民國,魔法阿媽 4K數位修復版,2021/11/26,4,538,"123,470","14,831","3,523,578"
中華民國,月老,2021/11/24,95,"26,362","6,371,617","1,025,764","248,945,018"
中華民國,文林銀行,2021/11/12,2,125,"28,750","1,884","432,725"
中華民國,瀑布,2021/10/29,5,160,"39,140","151,838","36,024,022"
中華民國,鱷魚,2021/10/08,1,34,"5,440","11,648","2,732,804"
中華民國,期末考,2021/08/20,1,133,"23,940","5,337","1,133,482"
中華民國,聽見歌 再唱,2021/04/16,3,163,"18,930","364,394","84,290,354"
中華民國,男人與他的海,2021/04/01,1,85,"22,950","23,762","5,353,606"
中華民國,非法母親,2021/04/30,1,210,"33,600","2,251","320,343"
中華民國,聽見歌 再唱,2021/04/16,2,66,"14,990","355,216","82,183,108"
中華民國,當男人戀愛時,2021/04/01,9,203,"52,360","1,696,605","405,380,495"
中華民國,揭大歡喜,2021/03/12,1,6,330,"10,036","2,286,696"
中華民國,東經北緯,2021/03/05,1,1,90,"13,486","3,117,603"
中華民國,複身犯,2021/02/26,1,12,"1,320","63,103","14,675,168"
中華民國,我沒有談的那場戀愛,2021/02/10,1,0,0,"159,799","38,015,678"
中華民國,角頭－浪流連,2021/02/05,2,60,"5,800","683,631","161,756,545"
中華民國,江湖無難事,2019/10/09,87,"11,394","2,549,213","36,288","8,058,618"
中華民國,返校,2019/09/20,100,"43,844","10,216,551","1,081,051","252,851,718"
中華民國,我親愛的父親,2019/09/20,2,71,"15,280","1,265","275,159"
中華民國,與失智共舞,2019/09/20,1,54,"11,520",997,"214,695"
中華民國,未來無恙,2019/08/30,3,508,"115,320","5,568","1,207,158"
中華民國,第九分局,2019/08/29,9,208,"44,725","247,428","56,652,782"
中華民國,下半場,2019/08/23,3,64,"13,710","99,469","22,654,911"
中華民國,緝魔,2019/08/16,5,511,"38,815","50,641","11,294,649"
中華民國,灼人秘密,2019/07/19,3,221,"13,035","31,971","7,346,364"
中華民國,THUNDERBOLT FANTASY  生死一劍,2017/12/11,3,125,"31,695","23,062","5,615,768"
中華民國,女鬼橋,2020/02/27,86,"77,840","18,004,134","177,652","41,064,944"
中華民國,失路人,2020/02/21,3,318,"67,430","1,326","285,993"
中華民國,你的情歌,2020/01/23,15,472,"110,985","82,464","19,342,213"
中華民國,狂飆一夢,2019/11/29,8,493,"100,636",668,"133,886"
中華民國,陪你很久很久,2019/10/25,2,59,"6,760","57,362","12,982,021"
中華民國,夢遊樂園,2023/03/15,20,270,"61,512","1,923","438,760"
中華民國,黑的教育,2023/03/10,85,"3,876","957,296","31,439","7,569,027"
中華民國,本日公休,2023/03/03,69,"6,809","1,610,423","58,690","13,348,102"
中華民國,山椒魚來了,2023/02/10,27,"3,883","864,757","48,095","10,952,598"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,101,"41,359","10,275,531","1,395,250","344,608,210"
中華民國,詐團圓,2023/01/20,2,70,"7,887","101,124","23,965,213"
中華民國,無邊,2023/01/06,1,186,"42,780","3,211","761,024"
中華民國,想見你,2022/12/30,2,26,"6,190","533,974","132,204,373"
中華民國,一起一起,2022/12/16,1,69,"15,400","4,642","1,094,767"
中華民國,家家,2022/12/16,1,1,80,"1,517","240,625"
中華民國,流麻溝十五號,2022/10/28,2,502,"110,440","176,795","39,997,765"
中華民國,悲情城市,1989/10/21,40,"3,446","822,318","62,322","15,530,857"
中華民國,海霧,2020/09/11,85,"17,162","3,894,800","40,467","9,264,059"
中華民國,本來面目,2020/09/05,11,"5,947","1,266,170","23,689","5,283,610"
中華民國,馗降：粽邪2,2020/08/20,98,"48,602","11,067,199","251,539","57,236,674"
中華民國,我的兒子是死刑犯,2020/08/14,1,6,"1,420","4,444","986,745"
中華民國,怪胎,2020/08/05,28,"1,863","427,855","191,140","44,450,051"
中華民國,阿紫,2020/07/31,1,3,830,"1,337","298,683"
中華民國,破處,2020/07/03,1,28,"3,080","67,386","12,617,010"
中華民國,練愛iNG,2020/03/13,1,39,"5,970","39,705","9,110,309"
中華民國,可不可以，你也剛好喜歡我,2020/03/12,89,"13,867","3,197,856","323,499","75,260,799"
中華民國,出發,2019/05/31,29,"17,223","3,952,016","25,400","5,791,343"
中華民國,日落之前,2019/05/31,10,"1,103","242,253","2,807","617,176"
中華民國,五月天人生無限公司,2019/05/24,75,"29,149","10,495,167","134,393","45,514,203"
中華民國,不滅之光,2019/05/24,1,110,"24,995",723,"160,250"
中華民國,你的臉+光,2019/05/17,2,"1,415","296,395","6,247","1,272,585"
中華民國,樂獄,2019/05/17,5,73,"17,345","23,550","5,253,316"
中華民國,我們的青春，在台灣,2019/04/12,1,65,"12,350","13,946","3,127,179"
中華民國,下半場,2019/08/23,94,"42,264","9,589,179","68,593","15,582,557"
中華民國,緝魔,2019/08/16,57,"6,057","1,373,941","48,066","10,886,649"
中華民國,灼人秘密,2019/07/19,1,75,"16,580","31,505","7,318,809"
中華民國,如常,2019/06/28,2,"1,315","273,000","42,244","9,099,668"
中華民國,出發,2019/05/31,1,76,"16,720","68,786","15,314,841"
中華民國,本來面目,2020/9/5,9,"5,586","1,237,800","17,742","4,017,440"
中華民國,馗降：粽邪2,2020/8/20,99,"90,792","20,670,436","202,937","46,169,475"
中華民國,我的兒子是死刑犯,2020/8/14,6,158,"36,210","4,438","985,325"
中華民國,逃出立法院,2020/8/14,2,17,"3,270","18,370","4,131,969"
中華民國,怪胎,2020/8/5,68,"5,228","1,247,621","189,277","44,022,196"
中華民國,阿紫,2020/7/31,2,11,"2,405","1,334","297,853"
中華民國,危險的青春,2020/7/19,1,1,100,25,"5,055"
中華民國,破處,2020/7/3,1,26,"1,430","67,358","12,613,930"
中華民國,驚夢49天,2020/6/24,1,16,"2,240","19,289","4,379,555"
中華民國,老娘就要這麼活,2020/5/8,1,3,530,"2,706","608,556"
中華民國,練愛iNG,2020/3/13,1,24,"3,840","39,666","9,104,339"
中華民國,可不可以，你也剛好喜歡我,2020/3/12,94,"29,683","6,893,746","309,625","72,061,473"
中華民國,朝向一首詩的完成,2022/09/10,3,26,"6,410",41,"10,261"
中華民國,藏匿處,2022/09/08,30,"1,743","404,375","5,299","1,230,990"
中華民國,大俠胡金銓 第二部曲—斷腸人在天涯,2022/09/03,5,676,"142,220","1,232","269,240"
中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/09/03,5,676,"142,220","1,232","269,240"
中華民國,尋找背海的人,2022/09/03,1,0,0,1,140
中華民國,他還年輕,2022/09/02,16,"2,041","447,799","7,674","1,680,602"
中華民國,初戀慢半拍,2022/08/24,66,"1,592","368,328","30,632","7,384,926"
中華民國,民雄鬼屋,2022/07/29,10,155,"36,650","120,480","29,637,400"
中華民國,徘徊年代,2022/07/22,1,40,"9,200","3,979","899,570"
中華民國,尋找神話之鳥,2021/12/17,1,222,"53,330","12,349","2,648,739"
中華民國,削瘦的靈魂,2021/03/19,1,0,0,"2,181","489,994"
中華民國,山中森林,2023/01/13,86,"17,957","4,272,210","36,287","8,698,133"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,97,"37,472","8,979,315","60,780","14,536,007"
中華民國,想見你,2022/12/30,77,"58,929","14,538,285","417,367","103,060,100"
中華民國,一起一起,2022/12/16,1,140,"29,400","1,954","473,110"
中華民國,家家,2022/12/16,3,12,"1,920","1,466","232,545"
中華民國,失序正義,2022/11/25,1,140,"32,560",988,"208,522"
中華民國,神人之家,2022/11/25,3,216,"52,150","21,068","4,912,289"
中華民國,一家子兒咕咕叫,2022/11/18,1,86,"10,710","18,306","3,934,009"
中華民國,罪後真相,2022/10/28,2,154,"11,220","70,055","16,424,673"
中華民國,流麻溝十五號,2022/10/28,9,614,"134,550","171,481","38,832,955"
中華民國,無邊,2022/10/17,12,201,"48,545","2,411","586,414"
中華民國,童話·世界,2022/10/13,1,24,"2,780","16,828","4,005,246"
中華民國,你在我心上,2022/10/07,1,48,"2,640","67,893","15,713,286"
中華民國,科學少女,2022/09/16,1,11,605,"34,290","7,869,593"
中華民國,徘徊年代,2022/07/22,1,20,"2,300","4,192","948,500"
中華民國,邪佞,2021/08/27,6,493,"78,800","1,890","302,260"
中華民國,期末考,2021/08/20,10,73,"14,325","3,548","763,462"
中華民國,聽見歌 再唱,2021/04/16,1,17,"1,887","355,546","82,234,460"
中華民國,揭大歡喜,2021/03/12,1,6,720,"10,133","2,297,669"
中華民國,盛夏光年,2006/10/13,10,288,"67,760","2,025","473,833"
中華民國,邪佞,2021/08/27,6,318,"50,330","1,397","223,460"
中華民國,期末考,2021/08/20,19,234,"52,030","3,475","749,137"
中華民國,聽見歌 再唱,2021/04/16,1,83,"9,585","355,529","82,232,573"
中華民國,揭大歡喜,2021/03/12,1,36,"4,152","10,127","2,296,949"
中華民國,盛夏光年,2006/10/13,12,892,"209,358","1,737","406,073"
中華民國,山椒魚來了,2023/02/10,32,"8,094","1,879,119","34,363","7,900,884"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,101,"322,657","80,192,755","1,151,748","284,864,053"
中華民國,詐團圓,2023/01/20,2,277,"61,030","100,954","23,935,326"
中華民國,山中森林,2023/01/13,4,663,"147,450","59,475","14,187,298"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,3,79,"18,531","161,660","38,227,227"
中華民國,想見你,2022/12/30,14,"1,195","300,652","533,663","132,128,671"
中華民國,一起一起,2022/12/16,1,46,"10,190","4,345","1,027,447"
中華民國,家家,2022/12/16,1,2,240,"1,496","237,345"
中華民國,一家子兒咕咕叫,2022/11/18,1,24,"2,820","18,454","3,951,649"
中華民國,哈勇家,2022/11/11,1,17,"1,870","60,808","13,426,970"
中華民國,黑的教育,2022/11/04,1,179,"44,750",353,"88,250"
中華民國,流麻溝十五號,2022/10/28,1,84,"17,640","176,060","39,836,065"
中華民國,你在我心上,2022/10/07,1,11,"1,340","68,376","15,747,799"
中華民國,舞徑,2022/09/16,1,3,360,"5,813","1,333,759"
中華民國,悲情城市,1989/10/21,61,"27,673","6,945,734","41,804","10,611,566"
中華民國,親愛的殺手,2020/12/04,64,"3,586","832,102","25,867","6,009,513"
中華民國,十二夜2：回到第零天,2020/11/27,26,"1,545","345,022","15,332","3,427,567"
中華民國,同學麥娜絲,2020/11/20,74,"9,109","2,131,987","183,681","42,880,165"
中華民國,孤味,2020/11/06,99,"40,342","9,379,839","771,068","178,310,219"
中華民國,親愛的房客,2020/10/23,47,"5,234","1,233,407","158,185","37,618,817"
中華民國,無聲,2020/10/15,19,581,"128,305","209,250","49,780,800"
中華民國,刻在你心底的名字,2020/09/30,26,"3,193","754,855","436,863","102,588,678"
中華民國,消失的情人節,2020/09/18,36,"1,803","410,509","136,655","31,853,070"
中華民國,海霧,2020/09/17,1,17,935,"51,194","11,490,738"
中華民國,馗降：粽邪2,2020/09/02,3,228,"13,000","318,805","72,130,795"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,5,426,"31,265","341,015","79,151,839"
中華民國,怪胎,2020/08/05,7,472,"40,220","194,956","45,090,511"
中華民國,詐團圓,2023/01/20,98,"12,029","2,810,003","93,833","22,382,686"
中華民國,山中森林,2023/01/13,82,"4,607","1,135,754","54,364","13,109,708"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,96,"15,462","3,644,558","149,729","35,808,921"
中華民國,無邊,2023/01/06,1,9,"2,230","2,446","594,634"
中華民國,想見你,2022/12/30,73,"33,206","8,299,292","506,139","125,283,523"
中華民國,一起一起,2022/12/16,29,885,"202,944","2,951","704,054"
中華民國,家家,2022/12/16,2,5,800,"1,480","234,785"
中華民國,神人之家,2022/11/25,1,72,"17,900","21,401","4,990,929"
中華民國,稻浪上的夢想家,2022/11/20,1,74,"20,720","1,396","303,080"
中華民國,哈勇家,2022/11/11,1,36,"4,367","60,673","13,411,940"
中華民國,罪後真相,2022/10/28,1,32,"1,760","70,245","16,438,882"
中華民國,流麻溝十五號,2022/10/28,6,508,"113,985","172,086","38,967,660"
中華民國,你在我心上,2022/10/07,1,84,"4,620","68,138","15,726,761"
中華民國,徘徊年代,2022/07/22,1,23,"2,687","4,269","957,561"
中華民國,教練,2022/05/27,10,852,"191,349","2,163","477,339"
中華民國,費爾的旅程,2022/05/27,10,652,"150,033","1,720","393,282"
中華民國,還孩子做自己,2022/05/27,6,299,"47,900",429,"68,570"
中華民國,再會啦  白宮,2022/05/20,11,133,"30,796","2,913","651,807"
中華民國,給阿媽的一封信,2022/05/20,13,109,"25,667","2,064","441,505"
中華民國,格瑞特真相,2022/05/13,3,4,920,269,"59,957"
中華民國,售命,2022/04/29,7,37,"8,819","17,625","3,230,493"
中華民國,頭七,2022/04/01,9,91,"21,809","121,067","27,709,685"
中華民國,咒,2022/03/18,32,"1,092","261,331","720,088","171,403,295"
中華民國,少年吔,2022/03/18,14,89,"20,496","138,955","32,500,855"
中華民國,該死的阿修羅,2022/03/11,3,8,"1,890","16,846","3,670,118"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,14,88,"17,072","308,682","73,860,313"
中華民國,素還真,2022/01/28,1,27,"4,320","94,857","22,541,073"
中華民國,一家之主,2020/10/07,17,139,"31,165","13,158","2,621,495"
中華民國,我永遠永遠永遠愛你,2022/08/05,6,602,"95,480",872,"137,920"
中華民國,民雄鬼屋,2022/07/29,78,"21,918","5,352,201","105,434","25,961,365"
中華民國,徘徊年代,2022/07/22,6,450,"99,915","3,203","724,130"
中華民國,台灣男子葉石濤,2022/06/17,1,72,"18,000","9,844","2,177,523"
中華民國,愛別離苦,2022/02/18,1,40,"9,200","6,884","1,518,697"
中華民國,尋找神話之鳥,2021/12/17,1,228,"54,720","11,131","2,374,779"
中華民國,少年吔，安啦！,1992/07/03,24,951,"220,720","36,848","8,961,694"
中華民國,大三元,2019/02/01,90,"10,911","2,403,690","102,122","22,896,579"
中華民國,瘋狂電視台瘋電影,2019/02/01,91,"2,676","593,348","26,912","6,066,367"
中華民國,寒單,2019/01/23,81,"19,781","4,394,423","210,251","47,202,038"
中華民國,彩雲飛,2019/01/19,1,3,570,3,570
中華民國,貓影特工,2019/01/18,3,131,"28,850","10,582","2,257,520"
中華民國,後勁：王建民,2018/12/14,1,109,"23,980","26,620","6,158,598"
中華民國,比悲傷更悲傷的故事,2018/11/18,8,385,"90,245","1,038,398","239,577,835"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,1,170,"9,350","20,294","4,348,588"
中華民國,誰先愛上他的,2018/11/02,9,"1,454","124,900","291,162","66,260,225"
中華民國,嗨！神獸,2022/02/01,51,"1,704","386,873","6,863","1,604,335"
中華民國,諸葛四郎─英雄的英雄,2022/01/28,50,"1,028","230,453","7,122","1,652,502"
中華民國,素還真,2022/01/28,93,"15,678","3,724,230","81,884","19,538,896"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,96,"72,190","17,334,781","199,161","48,021,548"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,24,320,"73,140","4,577","1,069,450"
中華民國,再說一次我願意,2022/01/19,50,864,"207,382","23,282","5,485,940"
中華民國,噩兆,2021/12/24,2,54,"12,320","65,515","16,156,131"
中華民國,一杯熱奶茶的等待,2021/12/24,1,6,"1,590","36,905","9,047,398"
中華民國,美國女孩,2021/12/03,4,198,"45,370","80,573","19,114,723"
中華民國,月老,2021/11/24,72,"4,985","1,212,835","1,082,702","262,791,797"
中華民國,青春弒戀,2021/11/19,1,32,"5,120","15,929","3,850,136"
中華民國,瀑布,2021/10/29,7,428,"37,922","154,166","36,390,531"
中華民國,鱷魚,2021/10/08,2,50,"4,742","11,895","2,757,306"
中華民國,聽見歌 再唱,2021/04/16,1,46,"2,200","365,342","84,398,074"
中華民國,老娘就要這麼活,2020/05/08,2,118,"26,190","1,084","241,276"
中華民國,練愛iNG,2020/03/13,2,203,"10,795","39,005","9,059,094"
中華民國,狂飆一夢,2020/03/06,1,0,0,"1,627","354,974"
中華民國,女鬼橋,2020/02/27,4,530,"35,415","252,341","58,038,515"
中華民國,你的情歌,2020/01/23,2,204,"10,685","83,895","19,471,753"
中華民國,一一,2017/07/28,1,76,"18,310","22,258","5,122,552"
中華民國,樓下的房客,2016/08/12,10,200,"49,735","505,389","116,179,600"
中華民國,想見你,2022/12/30,75,"131,795","32,436,616","284,826","70,598,682"
中華民國,夏日天空的那匹紅馬,2022/12/23,5,140,"31,095","1,781","396,294"
中華民國,一起一起,2022/12/16,2,381,"93,200","1,550","382,000"
中華民國,家家,2022/12/16,8,86,"13,670","1,426","226,065"
中華民國,神人之家,2022/11/25,8,807,"191,457","20,425","4,756,699"
中華民國,稻浪上的夢想家,2022/11/20,1,59,"13,570","1,322","282,360"
中華民國,一家子兒咕咕叫,2022/11/18,1,125,"14,940","17,974","3,893,629"
中華民國,哈勇家,2022/11/11,1,118,"25,960","60,601","13,403,406"
中華民國,我心我行,2022/11/11,1,18,"4,340","22,057","4,841,904"
中華民國,流麻溝十五號,2022/10/28,15,"2,779","621,168","169,248","38,339,099"
中華民國,罪後真相,2022/10/28,1,14,"1,500","69,726","16,400,108"
中華民國,無邊,2022/10/17,14,813,"186,166","1,478","367,656"
中華民國,你在我心上,2022/10/07,1,7,"1,340","67,845","15,710,646"
中華民國,科學少女,2022/09/16,3,108,"7,885","34,254","7,867,613"
中華民國,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,2022/09/16,1,21,"5,090","1,921","308,770"
中華民國,哈勇家,2022/08/12,4,556,"132,680",947,"214,650"
中華民國,我永遠永遠永遠愛你,2022/08/05,3,576,"95,820","2,092","334,940"
中華民國,民雄鬼屋,2022/07/29,58,"3,831","943,031","118,748","29,229,791"
中華民國,徘徊年代,2022/07/22,3,172,"37,760","3,648","823,440"
中華民國,該死的阿修羅,2022/03/11,2,98,"14,160","17,136","3,719,520"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,1,80,"18,800","309,340","73,937,829"
中華民國,少年吔，安啦！,1992/07/03,5,253,"59,050","37,710","9,159,929"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,96,"74,227","17,992,423","126,971","30,686,767"
中華民國,素還真,2022/01/28,93,"32,949","7,818,394","66,206","15,814,666"
中華民國,諸葛四郎─英雄的英雄,2022/01/28,53,"3,164","739,027","6,094","1,422,049"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,34,790,"182,699","4,257","996,310"
中華民國,再說一次我願意,2022/01/19,71,"1,962","464,251","22,418","5,278,558"
中華民國,修行,2022/01/14,1,12,"2,400","1,943","428,169"
中華民國,沒有人該成為孤島,2022/01/07,1,0,0,"5,533","1,265,024"
中華民國,噩兆,2021/12/24,5,210,"50,110","65,461","16,143,811"
中華民國,一杯熱奶茶的等待,2021/12/24,7,39,"9,711","36,899","9,045,808"
中華民國,美國女孩,2021/12/03,4,452,"105,015","80,375","19,069,353"
中華民國,月老,2021/11/24,80,"9,831","2,432,466","1,077,717","261,578,962"
中華民國,瀑布,2021/10/29,5,430,"37,947","153,738","36,352,609"
中華民國,鱷魚,2021/10/08,1,44,"2,420","11,845","2,752,564"
中華民國,聽見歌 再唱,2021/04/16,1,98,"4,900","365,296","84,395,874"
中華民國,我們的青春，在台灣,2019/04/12,17,"2,034","456,258","11,444","2,566,879"
中華民國,一念,2019/04/12,10,270,"54,901","1,796","387,332"
中華民國,疑霧公堂,2019/04/12,1,7,"1,900",360,"81,350"
中華民國,老大人,2019/03/22,14,626,"137,030","58,093","13,007,601"
中華民國,一吻定情,2019/02/14,3,93,"9,920","108,121","24,662,245"
中華民國,大三元,2019/02/01,4,183,"10,625","105,922","23,603,667"
中華民國,寒單,2019/01/23,7,984,"69,080","220,432","49,212,080"
中華民國,比悲傷更悲傷的故事,2018/11/18,6,861,"86,880","1,052,062","240,647,925"
中華民國,小美,2018/12/01,21,"2,616","583,968","4,475","1,017,532"
中華民國,幸福定格,2018/11/30,14,"4,039","910,933","6,468","1,483,086"
中華民國,風櫃來的人,2018/11/30,2,371,"81,210",687,"151,975"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,94,"53,998","12,192,670","297,735","66,402,964"
中華民國,比悲傷更悲傷的故事,2018/11/18,94,"405,558","93,569,269","545,308","125,683,925"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,8,120,"26,795","19,320","4,264,448"
中華民國,誰先愛上他的,2018/11/02,74,"12,199","2,861,224","278,979","64,292,189"
中華民國,紅盒子,2018/10/19,9,655,"142,455","30,578","6,717,757"
中華民國,鬥魚,2018/08/17,2,359,"19,255","136,677","30,552,364"
中華民國,愛情線索2：奇妙關係,2018/05/11,2,543,"130,180","2,213","494,920"
中華民國,看見台灣,2013/11/01,1,200,"42,000","3,197","733,500"
中華民國,麻罪犯,2023/04/28,6,555,"88,750","1,705","272,335"
中華民國,速命道,2023/04/27,101,"16,082","3,957,588","118,350","29,876,045"
中華民國,空巢,2023/04/21,14,117,"24,923","4,023","862,777"
中華民國,不能流淚的悲傷,2023/04/21,26,511,"124,648","11,217","2,744,309"
中華民國,疫起,2023/04/14,59,"2,138","520,030","69,933","16,669,352"
中華民國,做工的人電影版,2023/03/31,39,"2,331","522,241","164,197","38,793,454"
中華民國,守護黑面琵鷺,2023/03/24,1,180,"45,000","11,521","2,401,893"
中華民國,九槍,2023/03/14,1,75,"17,250",224,"54,500"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,13,"1,035","243,260","1,469,268","363,022,983"
中華民國,山椒魚來了,2023/02/10,5,725,"151,430","54,852","12,447,829"
中華民國,詐團圓,2023/01/20,1,132,"29,040","102,185","24,082,922"
中華民國,一起一起,2022/12/16,1,69,"15,400","4,711","1,110,167"
中華民國,悲情城市,1989/10/21,2,37,"9,380","65,920","16,407,202"
中華民國,油麻菜籽,1984/01/01,31,847,"187,139","3,164","740,909"
中華民國,有時 Mama，有時 Mimi,2022/04/15,6,543,"86,720",782,"124,960"
中華民國,頭七,2022/04/01,84,"3,913","918,339","107,747","25,499,228"
中華民國,野夏天,2022/03/25,1,10,"2,450","7,949","1,891,929"
中華民國,咒,2022/03/18,91,"18,170","4,397,876","686,876","164,507,015"
中華民國,少年吔,2022/03/18,33,"1,383","328,221","133,147","31,523,742"
中華民國,願未央,2022/03/18,2,137,"24,900","2,900","621,803"
中華民國,該死的阿修羅,2022/03/11,2,108,"24,895","12,793","3,030,897"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,17,174,"42,383","300,746","72,631,059"
中華民國,素還真,2022/01/28,1,25,"2,977","94,473","22,515,186"
中華民國,我記得,2021/12/24,2,19,"4,270","2,153","465,548"
中華民國,美國女孩,2021/12/03,1,131,"28,820","81,964","19,281,291"
中華民國,月老,2021/11/24,6,334,"24,744","1,091,002","264,293,017"
中華民國,逆者,2020/08/07,10,572,"160,219","2,325","528,954"
中華民國,灼人秘密,2019/07/16,16,347,"81,705","29,095","6,764,029"
中華民國,如常,2019/06/28,5,67,"13,480","39,412","8,510,118"
中華民國,亡命之途,2019/06/06,4,50,"3,380","7,460","1,599,062"
中華民國,老大人,2019/03/22,1,13 ,"1,000","61,449","13,445,081"
中華民國,野夏天,2022/03/25,20,"1,713","394,671","5,918","1,428,035"
中華民國,咒,2022/03/18,92,"170,705","41,002,622","495,311","118,401,355"
中華民國,少年吔,2022/03/18,72,"20,671","4,945,149","117,953","27,886,713"
中華民國,願未央,2022/03/18,13,374,"80,125","2,644","571,148"
中華民國,該死的阿修羅,2022/03/11,18,"1,248","296,162","11,956","2,831,714"
中華民國,青春換日線,2022/03/11,9,312,"69,180","6,360","1,436,681"
中華民國,愛別離苦,2022/02/18,1,88,"20,240","6,601","1,453,797"
